Date,VNINDEX,VN30,VN100,VNMIDCAP,VNSMALLCAP,VNX50,VNFINLEAD,VNFINSELECT,VNDIAMOND,HNXINDEX,UPCOMINDEX,E1VFVN30,FUEVFVND,FUEDCMID,FUEIP100,FUESSV30,FUESSVFL,FUESSV50,FUEVN100,FUEMAV30,FUEMAVND,FUEKIV30,FUEKIVFS
2024-08-21,1284.05,1317.69,1316.71,1943.53,1453.12,2231.45,2028.3,2151.46,2311.67,238.41573,94.48388,22.99,33.68,12.11,8.7,16.38,20.74,19.74,17.77,15.8,14.16,8.7,12.52
2024-08-22,1282.78,1318.57,1316.99,1941.72,1453.18,2231.07,2029.98,2157.18,2317.44,238.47093,94.49242,23.03,33.77,12.11,8.7,16.38,20.77,19.75,17.75,15.81,14.25,8.77,12.52
2024-08-23,1285.32,1321.15,1318.92,1943.49,1450.41,2234.28,2035.19,2161.15,2314.87,240.07129,94.406044,23.07,33.75,12.1,8.7,16.43,20.84,19.65,17.8,15.83,14.25,8.8,12.52
2024-08-26,1280.02,1318.6,1314.46,1931.77,1445.15,2227.67,2039.27,2162.41,2285.33,238.97148,94.16078,23.05,33.5,12.1,8.7,16.42,20.88,19.8,17.81,15.8,14.02,8.85,12.54
2024-08-27,1280.56,1322.28,1315.47,1924.37,1441.28,2231.11,2032.02,2154.67,2283.78,238.909,94.14524,23.09,33.38,12.05,8.7,16.45,20.83,19.82,17.78,15.83,14.06,8.82,12.49
2024-08-28,1281.44,1323.54,1316.71,1925.53,1437.47,2233.46,2042.68,2162.1,2285.55,238.22757,94.13435,23.12,33.38,12.09,8.7,16.4,20.9,19.82,17.75,15.85,14.06,8.88,12.54
2024-08-29,1281.47,1326.67,1317.19,1917.62,1431.73,2235.19,2050.72,2167.22,2287.96,237.87744,93.853516,23.18,33.42,12.14,8.7,16.51,21.01,19.85,17.82,15.93,14.14,8.88,12.63
2024-08-30,1283.87,1331.52,1321.49,1921.9,1432.87,2243.39,2057.42,2175.14,2300.99,237.56358,94.167564,23.27,33.55,12.17,8.7,16.52,21.06,19.88,17.86,16.0,14.14,8.9,12.66
2024-09-04,1275.8,1317.71,1309.65,1911.23,1426.11,2223.32,2027.23,2144.26,2274.1,236.1394,93.75005,22.99,33.1,12.0,8.75,16.35,20.63,19.64,17.62,15.79,13.92,9.0,12.52
2024-09-05,1268.21,1309.05,1300.33,1896.45,1419.85,2207.77,2010.61,2128.84,2249.76,234.95818,93.47199,22.89,32.92,11.9,8.75,16.3,20.59,19.57,17.64,15.68,13.85,8.75,12.52
2024-09-06,1273.96,1315.39,1305.19,1898.09,1418.84,2217.56,2017.45,2132.55,2252.36,234.64589,93.36797,22.92,32.96,11.84,8.15,16.31,20.7,19.61,17.58,15.78,13.9,8.73,12.36
2024-09-09,1267.73,1307.15,1298.41,1892.79,1412.36,2204.52,2003.18,2119.66,2243.31,233.45715,93.00341,22.85,32.73,11.81,8.72,16.24,20.5,19.56,17.52,15.76,13.66,8.7,12.35
2024-09-10,1255.23,1294.06,1285.92,1875.83,1401.64,2185.43,1979.96,2095.2,2223.61,231.69019,92.35856,22.75,32.58,11.75,8.71,16.11,20.3,19.34,17.52,15.5,13.65,8.61,12.19
2024-09-11,1253.27,1293.88,1284.29,1868.36,1398.73,2184.76,1980.84,2090.23,2223.84,231.4546,92.321815,22.71,32.53,11.67,8.71,16.08,20.35,19.38,17.44,15.5,13.65,8.62,12.19
2024-09-12,1256.35,1297.61,1286.78,1867.1,1400.11,2191.1,1988.96,2096.65,2238.27,231.90309,92.72643,22.72,32.79,11.75,8.71,16.12,20.42,19.49,17.46,15.58,13.66,8.67,12.19
2024-09-13,1251.71,1294.3,1285.49,1871.01,1401.35,2187.77,1987.0,2095.61,2241.67,232.41673,92.9549,22.61,32.79,11.75,9.16,16.13,20.34,19.42,17.38,15.58,13.75,8.62,12.17
2024-09-16,1239.26,1281.37,1272.45,1851.85,1391.14,2165.34,1974.73,2081.6,2224.93,230.83788,92.57093,22.54,32.48,11.7,9.16,16.15,20.3,19.27,17.4,15.55,13.68,8.58,12.17
2024-09-17,1258.95,1303.65,1293.78,1880.68,1402.55,2202.3,2008.64,2116.29,2251.81,232.2951,93.121254,22.82,32.99,11.8,9.16,16.2,20.5,19.5,17.41,15.68,13.83,8.59,12.31
2024-09-18,1264.9,1310.94,1300.16,1886.64,1408.66,2213.19,2023.61,2129.76,2266.35,232.95035,93.467575,22.94,33.18,11.81,9.16,16.35,20.75,19.63,17.6,15.8,13.95,8.75,12.35
2024-09-19,1271.27,1318.41,1307.15,1895.63,1416.83,2222.9,2033.3,2142.65,2272.87,233.76619,93.63168,23.0,33.2,11.84,9.16,16.36,20.79,19.75,17.63,15.8,13.87,8.8,12.48
2024-09-20,1272.04,1326.0,1313.3,1900.31,1415.65,2235.8,2055.23,2163.64,2287.44,234.29681,93.633415,23.2,33.36,11.9,8.53,16.54,21.08,19.84,17.75,15.81,13.99,8.82,12.49
2024-09-23,1268.48,1321.12,1308.65,1894.6,1412.63,2229.06,2049.53,2157.92,2285.07,233.38104,93.645256,23.11,33.28,11.89,8.53,16.5,21.15,19.85,17.74,15.85,14.04,8.84,12.49
2024-09-24,1276.99,1330.87,1318.53,1909.99,1417.79,2245.59,2072.11,2180.82,2297.7,234.3169,93.814415,23.28,33.45,12.0,8.51,16.54,21.25,19.85,17.8,15.98,14.14,8.96,12.7
2024-09-25,1287.48,1344.07,1331.9,1931.3,1427.31,2267.15,2108.16,2214.11,2316.83,235.83734,93.50465,23.46,33.72,12.1,8.56,16.71,21.59,20.07,17.99,16.14,14.12,9.0,12.73
2024-09-26,1291.49,1350.85,1338.15,1939.71,1426.52,2278.4,2124.62,2236.07,2326.79,235.9155,93.50279,23.7,34.0,12.18,8.62,16.88,21.85,20.2,18.16,16.21,14.12,9.08,13.08
2024-09-27,1290.92,1352.57,1339.45,1940.45,1424.75,2281.54,2140.28,2248.05,2323.57,235.70897,93.89693,23.68,33.87,12.15,9.14,16.89,22.0,20.2,18.0,16.28,14.14,9.01,13.07
2024-09-30,1287.94,1352.56,1340.04,1943.23,1425.53,2283.13,2146.72,2253.51,2322.74,234.90797,93.56222,23.65,34.0,12.15,9.13,16.88,22.02,20.2,18.1,16.23,14.18,9.02,13.07
2024-10-01,1292.2,1358.88,1344.98,1945.8,1436.11,2290.81,2151.12,2258.77,2326.88,236.04634,93.27862,23.81,34.08,12.23,9.17,17.03,22.16,20.44,18.25,16.32,14.26,9.1,13.15
2024-10-02,1287.84,1354.51,1338.8,1930.96,1428.23,2281.49,2146.76,2254.69,2323.9,235.0478,93.276436,23.78,34.05,12.17,9.17,16.88,22.1,20.23,18.18,16.28,14.26,9.04,13.15
2024-10-03,1278.1,1346.46,1328.69,1909.79,1410.62,2264.47,2140.28,2249.69,2305.32,233.35245,92.68156,23.68,33.9,12.11,9.05,16.89,22.08,20.35,18.14,16.33,14.25,9.0,13.18
2024-10-04,1270.6,1336.21,1320.26,1901.93,1400.73,2248.93,2117.51,2228.28,2283.71,232.67389,92.366936,23.38,33.45,11.92,8.59,16.73,21.85,20.14,17.98,16.08,14.07,8.96,13.08
2024-10-07,1269.93,1335.48,1321.63,1910.42,1403.48,2252.95,2131.73,2237.78,2283.65,232.46553,92.46983,23.41,33.4,11.9,8.6,16.63,21.94,20.07,17.89,16.03,14.0,8.9,13.08
2024-10-08,1271.98,1339.05,1325.88,1918.22,1407.67,2259.86,2139.12,2246.65,2280.09,231.52429,92.44683,23.5,33.45,12.05,8.6,16.64,22.01,20.0,18.03,16.11,14.0,8.9,13.08
2024-10-09,1281.85,1351.97,1337.92,1932.93,1414.8,2280.29,2160.13,2268.04,2296.29,231.77231,92.44905,23.72,34.25,12.07,8.6,16.99,22.2,20.23,18.2,16.29,14.07,9.1,13.24
2024-10-10,1286.36,1360.58,1342.91,1924.62,1412.78,2290.05,2155.2,2263.75,2317.73,231.28882,92.570595,23.8,33.88,11.98,9.0,16.97,22.15,20.4,18.23,16.39,14.19,9.1,13.17
2024-10-11,1288.39,1362.5,1344.63,1928.8,1421.28,2292.14,2157.27,2264.3,2313.78,231.37065,92.60281,23.83,33.84,12.09,8.97,16.93,22.24,20.32,18.2,16.37,14.09,9.1,13.17
2024-10-14,1286.34,1358.76,1338.56,1913.89,1417.93,2281.9,2149.89,2253.45,2301.06,230.71552,92.384895,23.77,33.64,12.01,8.7,17.0,22.11,20.35,18.18,16.37,14.09,9.14,13.06
2024-10-15,1281.08,1356.09,1332.47,1894.31,1407.88,2272.22,2141.03,2247.35,2290.37,228.95207,92.16834,23.72,33.6,11.8,8.52,16.84,22.07,20.38,18.06,16.3,14.1,9.05,13.06
2024-10-16,1279.48,1354.1,1328.95,1884.93,1410.0,2267.43,2134.21,2238.19,2282.95,228.2619,92.32267,23.7,33.41,11.82,8.98,16.85,22.0,20.79,18.07,16.29,14.05,9.05,13.06
2024-10-17,1286.52,1362.89,1339.42,1905.87,1416.28,2285.79,2160.39,2262.27,2290.99,230.11995,92.69837,23.78,33.58,12.0,8.98,16.85,22.2,20.33,18.1,16.37,14.08,9.14,13.15
2024-10-18,1285.46,1362.69,1338.25,1900.75,1411.42,2284.56,2165.33,2265.44,2283.13,229.20586,92.70023,23.93,33.53,11.96,8.98,17.03,22.31,20.35,18.18,16.43,14.08,9.18,13.15
2024-10-21,1279.77,1358.03,1333.41,1893.87,1399.03,2276.72,2154.4,2252.58,2264.51,227.4263,92.14418,23.7,33.34,11.95,8.95,16.98,22.17,20.25,18.08,16.38,13.98,9.15,13.15
2024-10-22,1269.89,1348.92,1324.86,1884.5,1395.43,2262.54,2143.37,2238.31,2250.9,225.50298,91.730675,23.68,33.25,11.81,8.95,16.83,22.09,20.24,18.03,16.21,13.78,9.04,12.94
2024-10-23,1270.9,1349.72,1327.65,1894.09,1400.87,2266.94,2149.24,2242.37,2260.85,226.5015,92.12213,23.62,33.2,11.95,8.93,16.87,22.15,20.24,17.98,16.21,13.83,9.0,13.08
2024-10-24,1257.41,1329.62,1310.55,1876.3,1390.58,2236.21,2102.51,2202.31,2242.61,224.69049,92.05715,23.29,32.7,11.83,8.95,16.65,21.67,19.9,17.82,16.13,13.88,8.98,12.83
2024-10-25,1252.72,1325.54,1306.53,1870.11,1390.61,2229.75,2096.69,2196.44,2235.75,224.62709,91.82001,23.31,32.8,11.68,8.5,16.54,21.6,19.92,17.75,15.99,13.76,8.89,12.83
2024-10-28,1254.77,1328.33,1309.56,1874.86,1397.58,2234.61,2102.02,2201.89,2246.07,224.59483,92.14654,23.18,32.89,11.87,8.5,16.55,21.55,20.3,17.71,15.94,13.73,8.88,12.71
2024-10-29,1261.78,1335.76,1317.2,1887.1,1404.63,2247.8,2113.32,2214.49,2274.36,225.5565,92.32423,23.31,33.13,11.82,8.99,16.57,21.75,20.0,17.78,16.09,13.77,8.98,12.9
2024-10-30,1258.63,1333.85,1315.62,1885.01,1404.88,2245.49,2117.33,2216.64,2276.12,225.87668,92.460106,23.35,33.18,11.78,8.5,16.57,21.72,20.3,17.77,16.04,13.99,8.92,12.9
2024-10-31,1264.48,1338.6,1319.6,1888.57,1406.16,2253.55,2131.06,2230.33,2274.61,226.36375,92.37721,23.43,33.3,11.89,8.5,16.7,21.89,19.98,17.9,16.14,13.99,8.99,12.91
2024-11-01,1254.89,1325.62,1306.72,1869.7,1398.25,2229.69,2105.84,2206.84,2236.04,225.41193,91.96392,23.23,33.01,11.73,8.87,16.64,21.71,20.7,17.74,16.05,13.78,8.88,12.91
2024-11-04,1244.71,1312.64,1294.46,1854.46,1391.42,2208.14,2084.04,2182.14,2218.15,224.45486,91.607506,23.0,33.0,11.64,8.35,16.4,21.46,19.66,17.6,15.81,13.65,8.8,12.65
2024-11-05,1245.76,1313.35,1295.76,1858.44,1390.26,2210.42,2084.7,2182.53,2219.23,224.85556,91.90456,23.0,32.85,11.63,8.35,16.4,21.47,19.65,17.75,15.88,13.65,8.85,12.65
2024-11-06,1261.28,1329.56,1312.88,1886.8,1408.9,2238.93,2114.24,2211.93,2244.12,227.76224,92.70655,23.33,33.0,11.88,8.4,16.6,21.75,19.99,17.79,16.0,13.78,8.95,12.91
2024-11-07,1259.75,1326.65,1311.22,1887.67,1413.62,2234.76,2108.03,2204.76,2241.3,227.49414,92.31722,23.27,32.71,11.9,8.4,16.58,21.65,19.9,17.76,15.94,13.8,8.9,12.91
2024-11-08,1252.56,1317.34,1303.59,1880.95,1411.25,2220.15,2091.16,2188.17,2231.61,226.87578,92.15364,23.04,32.55,11.97,8.86,16.49,21.51,19.68,17.62,15.84,13.68,8.9,12.91
2024-11-11,1250.32,1310.46,1298.4,1876.8,1415.84,2209.75,2056.15,2157.31,2220.67,226.85979,92.40043,23.0,32.36,11.72,8.6,16.36,21.17,19.56,17.45,15.83,13.54,8.74,12.55
2024-11-12,1244.82,1301.95,1291.84,1873.73,1408.81,2196.92,2048.03,2151.17,2206.71,226.68683,92.39085,22.9,32.28,11.72,8.6,16.5,21.3,19.9,17.46,15.65,13.5,8.76,12.53
2024-11-13,1246.04,1304.04,1293.69,1875.06,1403.8,2200.03,2049.23,2152.36,2213.44,226.21223,92.3482,22.93,32.33,11.95,8.6,16.25,21.0,19.5,17.47,15.54,13.62,8.77,12.53
2024-11-14,1231.89,1286.65,1275.8,1846.95,1395.45,2170.3,2012.96,2117.64,2192.53,223.81699,91.86773,22.75,32.15,11.55,8.5,16.22,20.75,19.35,17.3,15.5,13.62,8.61,12.53
2024-11-15,1218.57,1271.22,1260.23,1823.29,1379.2,2143.73,1985.14,2091.6,2159.18,221.53229,91.33421,22.35,31.73,11.8,8.5,15.89,20.47,19.1,17.12,15.4,13.28,8.57,12.53
2024-11-18,1217.12,1270.23,1259.53,1823.03,1383.74,2141.62,1991.4,2098.39,2148.75,221.78877,91.638405,22.48,31.69,11.89,8.5,15.89,20.8,19.98,17.13,15.4,13.27,8.56,12.29
2024-11-19,1205.15,1259.08,1245.32,1793.94,1360.23,2118.86,1971.88,2079.69,2120.83,219.68365,90.302284,22.25,31.01,11.75,8.4,15.99,20.6,18.85,16.91,15.26,13.1,8.43,12.29
2024-11-20,1216.54,1271.73,1259.16,1817.57,1367.83,2140.67,1997.24,2102.47,2140.9,221.28787,91.09264,22.13,31.16,11.36,8.35,15.8,20.37,19.05,17.0,15.34,13.08,8.52,12.29
2024-11-21,1228.33,1286.67,1272.84,1834.63,1376.52,2164.73,2026.46,2129.35,2174.43,221.75775,91.504036,22.5,31.73,11.41,8.35,15.93,20.74,19.15,17.11,15.48,13.32,8.61,12.4
2024-11-22,1228.1,1286.07,1270.87,1826.35,1375.45,2162.2,2023.11,2126.37,2171.73,221.29037,91.70441,22.5,31.74,11.38,8.35,16.08,20.73,19.15,17.19,15.52,13.37,8.66,12.4
2024-11-25,1234.7,1291.94,1277.14,1837.57,1382.28,2173.0,2028.38,2132.14,2175.99,222.25015,91.8176,22.58,31.83,11.45,8.35,16.04,20.75,19.02,17.26,15.55,13.37,8.64,12.4
2024-11-26,1242.13,1299.22,1284.87,1850.2,1393.14,2184.9,2039.46,2144.57,2192.8,223.70068,92.05932,22.72,32.09,11.53,8.0,16.2,20.91,19.4,17.37,15.77,13.52,8.75,12.4
2024-11-27,1241.97,1301.06,1286.67,1849.74,1392.14,2188.76,2039.07,2145.64,2199.71,223.09175,91.96066,22.73,32.19,11.52,8.09,16.23,20.88,19.12,17.47,15.62,13.43,8.68,12.4
2024-11-28,1242.11,1301.52,1287.02,1849.97,1396.96,2189.23,2040.0,2147.9,2205.57,223.56564,92.34542,22.7,32.2,11.52,8.04,16.15,20.97,19.38,17.65,15.77,13.61,8.68,12.4
2024-11-29,1250.46,1311.26,1296.08,1858.33,1403.08,2204.03,2047.13,2156.96,2224.81,224.64493,92.73799,22.92,32.49,11.6,8.6,16.28,21.15,19.54,17.5,15.85,13.71,8.81,12.57
2024-12-02,1251.21,1308.83,1295.86,1865.14,1406.54,2203.5,2050.75,2162.47,2217.68,225.32385,92.44046,22.84,32.39,11.54,8.35,16.4,21.0,19.54,17.51,15.74,13.65,8.75,12.57
2024-12-03,1249.83,1309.18,1296.98,1866.42,1405.02,2204.76,2046.22,2160.4,2220.08,225.28804,92.44409,22.89,32.45,11.6,8.16,16.3,21.0,19.55,17.53,15.79,13.69,8.75,12.57
2024-12-04,1240.41,1297.81,1285.33,1848.82,1402.34,2184.97,2029.55,2143.5,2204.38,224.62231,92.44093,22.78,32.31,11.6,8.16,16.17,20.79,19.43,17.39,15.66,13.69,8.75,12.57
2024-12-05,1267.53,1337.55,1322.4,1895.16,1427.51,2249.82,2097.61,2207.49,2269.91,229.60037,92.95163,23.35,33.07,11.83,8.32,16.51,21.4,19.95,17.8,16.16,13.98,8.91,12.7
2024-12-06,1270.14,1337.28,1323.54,1899.98,1428.2,2252.59,2095.67,2205.74,2275.25,228.93195,92.805336,23.35,33.19,11.9,8.79,16.63,21.44,20.02,17.85,16.13,14.0,8.91,12.72
2024-12-09,1273.84,1336.18,1324.48,1909.84,1443.91,2252.42,2099.16,2211.52,2272.54,229.21133,92.90545,23.35,33.27,11.83,8.79,16.58,21.55,19.97,17.84,16.2,13.99,8.99,12.72
2024-12-10,1272.07,1335.85,1324.0,1906.92,1444.24,2251.94,2092.87,2207.72,2275.4,229.23744,92.73983,23.36,33.2,11.86,8.79,16.54,21.45,19.94,17.88,16.19,13.98,8.92,12.72
2024-12-11,1268.86,1336.48,1323.33,1901.63,1443.84,2250.88,2095.4,2208.36,2271.11,228.17834,92.743965,23.39,33.3,11.89,8.28,16.59,21.43,19.9,17.9,16.16,13.97,8.93,12.72
2024-12-12,1267.35,1335.55,1322.05,1899.38,1438.86,2249.4,2097.35,2209.4,2272.33,227.98843,92.67984,23.42,33.26,11.85,8.41,16.66,21.5,19.97,17.9,16.14,13.98,8.94,12.89
2024-12-13,1262.57,1331.58,1316.87,1887.77,1429.49,2242.03,2092.27,2203.04,2271.24,227.00423,92.53644,23.31,33.18,11.83,8.26,16.58,21.45,19.91,17.82,16.04,13.96,8.92,12.85
2024-12-16,1263.79,1331.82,1318.26,1893.29,1427.82,2244.48,2092.82,2202.75,2272.95,227.03598,92.640045,23.27,33.22,11.93,8.27,16.59,21.4,19.9,17.8,16.04,13.95,8.88,12.85
2024-12-17,1261.72,1327.63,1314.91,1891.87,1430.29,2238.07,2089.73,2199.55,2261.54,226.88812,92.77132,23.22,33.13,11.73,8.29,16.58,21.37,19.86,17.75,15.99,13.95,8.88,12.85
2024-12-18,1266.0,1329.83,1319.06,1903.51,1442.67,2243.86,2094.93,2204.67,2264.87,227.42545,93.06964,23.35,33.23,11.75,8.3,16.55,21.41,19.85,17.8,16.12,13.99,8.88,12.85
2024-12-19,1254.67,1314.16,1305.12,1887.7,1435.86,2219.57,2069.63,2176.05,2246.85,227.53882,92.72526,23.05,32.84,11.75,8.81,16.41,21.14,19.56,17.65,15.92,13.85,8.77,12.6
2024-12-20,1257.5,1317.77,1306.81,1883.39,1448.64,2222.38,2070.77,2176.48,2254.93,227.07068,93.391,23.06,32.98,11.73,8.2,16.37,21.16,19.71,17.63,15.96,13.9,8.8,12.6
2024-12-23,1262.76,1323.02,1312.75,1894.56,1459.03,2231.27,2079.13,2186.83,2263.44,228.5137,93.71902,23.13,33.07,11.83,8.24,16.45,21.32,19.79,17.71,15.96,13.9,8.86,12.65
2024-12-24,1260.36,1323.27,1312.18,1890.58,1460.18,2231.95,2080.95,2187.42,2267.62,228.36023,94.02121,23.09,33.09,11.77,7.93,16.41,21.25,19.74,17.7,15.94,13.9,8.81,12.65
2024-12-25,1274.04,1342.48,1329.18,1909.35,1465.59,2262.18,2123.93,2227.6,2297.8,229.81343,94.5939,23.44,33.5,11.9,7.98,16.79,21.7,20.04,17.9,16.17,14.1,8.97,12.98
2024-12-26,1272.87,1342.68,1326.91,1899.16,1467.37,2259.65,2130.67,2231.84,2294.53,229.89949,94.41333,23.45,33.41,11.88,7.98,16.66,21.75,20.04,17.9,16.2,14.12,8.97,12.98
2024-12-27,1275.14,1346.84,1332.13,1907.9,1463.87,2272.06,2154.08,2258.53,2302.17,229.13301,94.4795,23.56,33.56,11.9,8.35,16.74,21.97,20.13,17.98,16.27,14.18,8.97,13.01
2024-12-30,1272.02,1347.35,1332.48,1906.45,1456.99,2273.92,2157.46,2263.37,2302.29,228.14381,95.00496,23.47,33.48,11.89,8.46,16.67,22.14,20.02,17.97,16.22,14.14,8.97,13.01
2024-12-31,1266.78,1344.75,1329.75,1900.74,1451.02,2269.09,2146.51,2252.39,2307.1,227.43118,95.05706,23.48,33.52,12.0,8.5,16.7,22.1,20.1,17.92,16.28,14.16,8.97,13.1
2025-01-02,1269.71,1343.2,1328.51,1900.09,1455.9,2265.99,2138.65,2244.31,2297.71,227.69182,95.05096,23.5,33.5,11.82,8.5,16.68,21.95,20.16,17.89,16.23,14.18,9.05,13.1
2025-01-03,1254.59,1320.58,1306.77,1871.89,1439.33,2227.31,2091.57,2197.85,2251.22,225.65735,94.34243,23.18,33.0,11.8,8.5,16.48,21.45,19.8,17.71,15.9,13.92,8.86,13.1
2025-01-06,1246.35,1313.04,1296.3,1846.13,1414.84,2212.0,2082.2,2188.32,2230.57,222.9453,93.61656,23.03,32.61,11.57,8.5,16.4,21.29,19.7,17.6,15.94,13.85,8.84,12.74
2025-01-07,1246.95,1315.28,1295.92,1836.21,1405.18,2211.3,2088.88,2195.04,2222.52,220.98134,93.00362,23.02,32.43,11.5,8.5,16.37,21.36,19.6,17.55,15.93,13.68,8.81,12.74
2025-01-08,1251.02,1316.63,1299.72,1850.8,1416.44,2215.46,2094.03,2201.39,2227.07,221.86754,93.53503,23.01,32.5,11.68,8.5,16.37,21.38,19.65,17.55,15.85,13.6,8.76,12.74
2025-01-09,1245.77,1310.8,1294.05,1842.46,1409.28,2205.81,2078.46,2184.23,2216.5,221.93527,93.08766,23.0,32.55,11.46,7.93,16.3,21.22,19.56,17.5,15.8,13.59,8.82,12.74
2025-01-10,1230.48,1293.23,1275.7,1812.67,1391.42,2175.53,2038.86,2149.28,2187.64,219.49396,92.1477,22.68,32.25,11.44,8.48,16.2,21.3,19.64,17.42,15.66,13.47,8.82,12.56
2025-01-13,1235.65,1298.34,1282.59,1828.13,1398.07,2187.23,2054.6,2165.18,2195.32,219.6175,92.21854,22.7,32.17,11.46,8.5,16.2,21.1,19.29,17.5,15.66,13.35,8.72,12.56
2025-01-14,1229.07,1289.23,1273.9,1817.29,1394.28,2172.13,2040.82,2151.5,2176.04,218.27034,92.11688,22.6,31.99,11.69,8.5,16.0,20.89,19.29,17.21,15.54,13.29,8.59,12.56
2025-01-15,1236.18,1297.64,1283.24,1834.41,1412.26,2186.67,2052.89,2166.36,2182.86,219.54594,92.2737,22.74,32.07,11.51,8.5,16.1,21.17,19.31,17.25,15.62,13.39,8.66,12.6
2025-01-16,1242.36,1303.25,1289.87,1846.69,1415.99,2198.88,2066.56,2179.33,2197.03,220.84206,92.41887,22.77,32.02,11.48,8.49,16.13,21.24,19.39,17.31,15.61,13.49,8.72,12.6
2025-01-17,1249.11,1313.48,1299.59,1858.03,1428.34,2216.36,2086.41,2198.89,2219.06,222.476,93.11176,22.93,32.37,11.56,8.5,16.55,21.28,19.65,17.52,15.86,13.65,8.72,12.6
2025-01-20,1249.55,1316.95,1301.43,1855.49,1424.08,2220.13,2092.43,2205.26,2228.79,221.68571,92.80201,23.0,32.48,11.59,8.4,16.35,21.35,19.7,17.6,15.86,13.65,8.76,12.82
2025-01-21,1246.09,1314.81,1299.52,1852.98,1416.96,2217.96,2088.68,2202.99,2222.28,221.68019,92.83747,23.06,32.5,11.69,8.01,16.39,21.5,19.77,17.59,15.89,13.65,8.77,12.82
2025-01-22,1242.53,1309.72,1297.08,1855.15,1409.72,2215.43,2088.92,2204.35,2213.96,220.67432,93.08075,22.9,32.31,11.55,8.01,16.3,21.3,19.6,17.49,15.89,13.66,8.83,12.75
2025-01-23,1259.63,1332.54,1321.22,1891.25,1420.82,2258.64,2137.68,2254.27,2258.71,222.6662,93.88115,23.29,32.88,11.89,8.5,16.56,21.8,19.92,17.8,16.09,13.94,8.98,13.02
2025-01-24,1265.05,1337.59,1328.12,1907.77,1421.26,2270.63,2149.66,2267.09,2277.71,223.01236,94.30256,23.4,33.1,11.93,7.92,16.65,22.04,20.1,17.88,16.2,14.01,9.0,13.18
2025-02-03,1253.03,1315.46,1309.0,1896.72,1424.98,2236.73,2118.29,2236.72,2236.89,223.48898,94.5145,22.98,32.31,11.8,7.92,16.31,21.76,19.82,17.62,15.85,13.73,8.79,12.88
2025-02-04,1264.68,1327.21,1322.03,1921.32,1444.39,2257.62,2149.71,2267.14,2253.07,226.60912,95.31171,23.2,32.78,11.89,8.44,16.47,21.98,19.95,17.76,16.03,13.82,8.85,13.03
2025-02-05,1269.61,1331.35,1326.89,1931.54,1456.73,2264.64,2157.56,2276.09,2260.8,227.98299,95.89685,23.26,32.86,11.98,8.48,16.53,22.01,20.1,17.88,16.13,13.82,8.87,13.1
2025-02-06,1271.48,1336.59,1330.11,1929.0,1460.29,2271.5,2173.26,2292.0,2265.85,229.12508,96.74088,23.35,33.0,12.01,9.01,16.6,22.21,20.1,17.97,16.1,13.82,8.93,13.33
2025-02-07,1275.2,1340.8,1332.45,1926.28,1463.06,2275.49,2185.2,2303.41,2268.37,229.48878,97.23533,23.42,32.79,12.03,9.6,16.67,22.35,20.15,17.99,16.2,13.9,8.94,13.33
2025-02-10,1263.26,1330.88,1319.52,1899.03,1447.61,2254.26,2189.14,2304.37,2236.14,227.97333,96.63451,23.3,32.76,11.86,9.4,16.55,22.41,20.04,17.84,16.0,13.61,8.9,13.29
2025-02-11,1268.45,1338.4,1327.53,1909.93,1454.96,2267.43,2198.22,2315.48,2238.61,228.8696,96.75223,23.34,32.6,11.87,9.5,16.56,22.42,19.99,17.81,16.07,13.69,8.9,13.46
2025-02-12,1266.91,1335.68,1326.0,1912.35,1458.68,2264.46,2193.09,2311.1,2232.21,229.31866,96.80487,23.35,32.54,11.9,9.5,16.62,22.43,20.05,17.9,16.07,13.79,8.96,13.4
2025-02-13,1270.35,1337.78,1328.18,1918.01,1467.57,2268.13,2203.82,2320.68,2225.31,229.51802,97.73681,23.37,32.4,11.89,9.5,16.61,22.48,20.07,17.9,16.09,13.7,8.81,13.33
2025-02-14,1276.08,1340.52,1331.93,1925.78,1475.43,2273.63,2204.07,2325.25,2233.67,231.21886,98.35027,23.41,32.51,11.98,9.4,16.68,22.53,20.15,17.92,16.12,13.71,9.01,13.51
2025-02-17,1272.72,1334.01,1328.53,1933.18,1483.14,2265.93,2200.05,2325.07,2215.62,233.1914,99.39322,23.34,32.41,12.0,9.4,16.62,22.48,20.07,17.9,16.05,13.64,8.9,13.53
2025-02-18,1278.14,1337.39,1332.45,1941.04,1487.03,2271.62,2204.99,2328.61,2216.62,235.84213,99.50731,23.4,32.5,12.06,9.5,16.62,22.55,20.15,17.92,16.13,13.66,8.9,13.55
2025-02-19,1288.56,1344.64,1343.21,1970.77,1504.43,2287.06,2220.61,2344.15,2242.68,237.78986,99.33944,23.48,32.61,12.14,9.5,16.72,22.65,20.15,18.0,16.29,13.76,8.9,13.55
2025-02-20,1292.98,1349.45,1346.76,1972.81,1505.79,2293.14,2228.24,2350.01,2251.35,238.0158,100.08408,23.54,32.64,12.28,8.84,16.75,22.79,20.29,18.13,16.23,13.78,8.95,13.55
2025-02-21,1296.75,1353.73,1348.68,1968.25,1506.81,2296.46,2237.01,2358.74,2260.63,237.56653,100.60847,23.6,32.88,12.24,9.3,16.8,22.84,20.3,18.14,16.26,13.94,9.0,13.55
