Date,VNINDEX,VN30,VN100,VNFINLEAD,VNX50,VNDIAMOND,E1VFVN30,FUEVFVND,FUEDCMID,FUEIP100,FUESSV30,FUESSVFL,FUESSV50,FUEVN100,FUEMAV30,FUEMAVND,FUEKIV30,FUEKIVFS
2023-11-27,507343593.0,127258700.0,354684100.0,120976200.0,236195820.0,51878300.0,472000,1068400.0,49900.0,800.0,7200.0,600000.0,2000.0,63200.0,3400.0,29400.0,400.0,1200.0
2023-11-28,593428100.0,132905000.0,423595100.0,135975600.0,290401860.0,49644400.0,320300,887900.0,3100.0,1300.0,12900.0,206400.0,8300.0,80800.0,2300.0,5500.0,900.0,100.0
2023-11-29,563004452.0,122220800.0,394625800.0,110883700.0,276349344.0,51154900.0,117700,1556000.0,13900.0,1300.0,2600.0,597100.0,4400.0,45900.0,2800.0,25000.0,200.0,200.0
2023-11-30,660170354.0,141105200.0,448801000.0,137245400.0,327078224.0,57597200.0,432300,1836200.0,21400.0,200.0,3200.0,126200.0,4500.0,62600.0,1500.0,50100.0,400.0,100.0
2023-12-01,569504569.0,123453100.0,398786600.0,119682400.0,258853854.0,50590900.0,500300,2065900.0,221700.0,500.0,25500.0,318400.0,3600.0,78200.0,14400.0,2900.0,3900.0,400.0
2023-12-04,1038393567.0,261891000.0,770537500.0,270734300.0,576715687.0,112419900.0,120500,4640200.0,68100.0,700.0,2900.0,238600.0,9400.0,232000.0,16100.0,100.0,500.0,200.0
2023-12-05,753704264.0,155060000.0,500277400.0,149028100.0,350305696.0,63402000.0,143400,971700.0,2600.0,200.0,10400.0,1012100.0,9400.0,104300.0,9700.0,21100.0,2000.0,100.0
2023-12-06,777024988.0,157261300.0,545404300.0,174665700.0,357715836.0,79770700.0,347800,3478600.0,19700.0,1500.0,84900.0,74000.0,8200.0,126500.0,13700.0,100.0,10600.0,200.0
2023-12-07,1298725102.0,299704100.0,918866100.0,334041700.0,687372796.0,119362000.0,739800,3821600.0,253700.0,10300.0,3200.0,2214500.0,3000.0,132800.0,11300.0,900.0,32900.0,3100.0
2023-12-08,791024120.0,209970600.0,530385000.0,157431900.0,385869218.0,78062400.0,301500,3442900.0,38900.0,300.0,30500.0,330300.0,3200.0,61300.0,35100.0,9700.0,1700.0,100.0
2023-12-11,618510251.0,149506100.0,433821300.0,149267500.0,294244686.0,51549300.0,102700,2976900.0,19500.0,0.0,10400.0,63500.0,23200.0,54700.0,21200.0,1500.0,700.0,3100.0
2023-12-12,539367570.0,141870100.0,371695100.0,118049200.0,259556842.0,52171700.0,297100,5033900.0,4000.0,500.0,15300.0,208600.0,4000.0,52000.0,12100.0,100.0,1400.0,100.0
2023-12-13,764190416.0,190653600.0,548848700.0,175860100.0,402926902.0,70758000.0,240300,2573600.0,508100.0,200.0,16000.0,1616100.0,15700.0,43700.0,4500.0,500.0,53000.0,100.0
2023-12-14,604115718.0,155389300.0,417673600.0,147757300.0,315551284.0,61638700.0,77300,1666200.0,3700.0,500.0,2600.0,581200.0,2300.0,107300.0,20800.0,10900.0,1400.0,0.0
2023-12-15,684607125.0,180853900.0,473813300.0,166203800.0,362869405.0,66330900.0,186900,10612400.0,22100.0,100.0,7400.0,570200.0,28800.0,82600.0,8300.0,118400.0,500.0,100.0
2023-12-18,544477145.0,150818300.0,356079500.0,147705800.0,265983407.0,76222800.0,611300,7069900.0,17300.0,1400.0,10600.0,334600.0,7700.0,110900.0,2800.0,100.0,400.0,100.0
2023-12-19,561326866.0,147447600.0,368751200.0,144388900.0,280439183.0,61889000.0,366300,9998700.0,15500.0,0.0,17400.0,414100.0,10500.0,105600.0,4000.0,400.0,600.0,0.0
2023-12-20,470632566.0,117054800.0,312125000.0,111325300.0,220046365.0,58917300.0,204900,4748400.0,700.0,300.0,2500.0,40900.0,1200.0,63000.0,8900.0,200.0,3100.0,0.0
2023-12-21,451552508.0,107762800.0,314712900.0,98580200.0,205578299.0,56872800.0,1123800,2986300.0,1600.0,0.0,2300.0,10600.0,1400.0,22800.0,19500.0,3600.0,800.0,400.0
2023-12-22,496450361.0,138256700.0,361795700.0,138138700.0,272336129.0,55886300.0,239100,1836300.0,214100.0,400.0,1500.0,212700.0,10100.0,59000.0,2100.0,0.0,8900.0,100.0
2023-12-25,551036857.0,136592100.0,384535700.0,115201900.0,264633819.0,66546900.0,642600,3093300.0,34600.0,1000.0,15900.0,41600.0,67400.0,104000.0,7800.0,700.0,400.0,300.0
2023-12-26,575484686.0,151800200.0,414001300.0,124754900.0,294949718.0,56805800.0,146200,4635400.0,9900.0,0.0,11100.0,491000.0,27100.0,27300.0,15700.0,0.0,500.0,0.0
2023-12-27,570937504.0,128691400.0,398699400.0,131717900.0,281558667.0,58962000.0,217900,1646600.0,2800.0,0.0,5600.0,43400.0,33300.0,52600.0,2800.0,0.0,3400.0,200.0
2023-12-28,608686854.0,167217600.0,438318700.0,134997900.0,298146911.0,81141900.0,370400,2491700.0,10100.0,1100.0,9600.0,308100.0,7100.0,105700.0,14200.0,6100.0,2200.0,300.0
2023-12-29,616688892.0,179284200.0,427857100.0,171628700.0,313442487.0,99464900.0,2266600,1342900.0,20200.0,5800.0,38000.0,578500.0,10800.0,83100.0,7400.0,400.0,1900.0,100.0
2024-01-02,777572603.0,184122400.0,567080300.0,194190800.0,391875460.0,85632800.0,568300,558800.0,6800.0,800.0,46900.0,419500.0,18300.0,113000.0,25400.0,200.0,1100.0,1800.0
2024-01-03,657797866.0,179482300.0,426123500.0,172740100.0,303903673.0,84069000.0,455000,1391500.0,14700.0,0.0,38500.0,375100.0,13000.0,76000.0,17400.0,2000.0,2600.0,100.0
2024-01-04,1141999606.0,422184400.0,840136300.0,450355300.0,689705796.0,227051000.0,723900,4420900.0,22400.0,3500.0,64700.0,976700.0,11200.0,185200.0,26500.0,300.0,12600.0,4900.0
2024-01-05,760549442.0,229357300.0,531950200.0,237370900.0,388663283.0,109713900.0,324000,11469700.0,14900.0,100.0,5400.0,345600.0,6700.0,30800.0,25900.0,1100.0,7100.0,1100.0
2024-01-08,814710710.0,234159000.0,565308300.0,220020900.0,414478623.0,121696500.0,840300,9331200.0,53500.0,100.0,14700.0,1233500.0,19100.0,71000.0,21600.0,1000.0,2700.0,0.0
2024-01-09,799711356.0,220971300.0,584777600.0,211306100.0,423626801.0,123065700.0,54300,3651600.0,27600.0,0.0,3200.0,104000.0,18300.0,42400.0,2900.0,800.0,28100.0,1000.0
2024-01-10,936030825.0,349789500.0,690346600.0,359055100.0,561816082.0,171392600.0,191900,5853100.0,6500.0,11800.0,44000.0,842100.0,5700.0,70800.0,4500.0,100.0,25600.0,100.0
2024-01-11,782501629.0,258080000.0,587909300.0,287111100.0,428511589.0,140072800.0,720400,4637800.0,16300.0,1000.0,61300.0,84100.0,11900.0,88000.0,4000.0,100.0,1700.0,13600.0
2024-01-12,1038270797.0,372894400.0,775981800.0,378944400.0,601617793.0,198502100.0,188300,376600.0,213100.0,200.0,11200.0,764700.0,8000.0,67200.0,39400.0,0.0,12500.0,0.0
2024-01-15,559859574.0,197844200.0,404228500.0,201737100.0,312728536.0,106520200.0,153400,210200.0,21800.0,0.0,16800.0,31400.0,5900.0,107600.0,23400.0,0.0,32400.0,11200.0
2024-01-16,571203847.0,198438700.0,416165900.0,186500100.0,321252600.0,104410400.0,462600,225800.0,55900.0,1000.0,6300.0,38200.0,6300.0,54900.0,21100.0,200.0,0.0,100.0
2024-01-17,694366125.0,220035400.0,510050800.0,229383200.0,394264671.0,106543500.0,91100,2540800.0,1800.0,3000.0,2600.0,8700.0,1900.0,142700.0,8200.0,100.0,1700.0,400.0
2024-01-18,569808563.0,179923900.0,412828100.0,175996200.0,318381547.0,108181200.0,144100,1656500.0,2600.0,100.0,3600.0,10800.0,3900.0,22700.0,14000.0,200.0,600.0,100.0
2024-01-19,631055223.0,220568400.0,458597700.0,220221800.0,358931423.0,127268000.0,143200,1584500.0,18500.0,400.0,14100.0,577000.0,39000.0,60800.0,9800.0,1300.0,600.0,100.0
2024-01-22,771085551.0,257229500.0,543287100.0,215845100.0,432499185.0,119956600.0,699100,478400.0,16600.0,400.0,11900.0,322600.0,5400.0,39500.0,6300.0,200.0,700.0,100.0
2024-01-23,600820495.0,199943300.0,422946700.0,195777200.0,333295212.0,103271900.0,89400,725600.0,19600.0,600.0,21900.0,17200.0,4800.0,53000.0,12200.0,346100.0,2200.0,0.0
2024-01-24,644270127.0,216664400.0,444198800.0,237697800.0,355758626.0,90848700.0,136600,478200.0,8400.0,100.0,15900.0,167800.0,8300.0,58600.0,2200.0,100.0,200.0,0.0
2024-01-25,480877381.0,148292000.0,326341400.0,141919400.0,239650050.0,69895100.0,304700,629500.0,10100.0,0.0,3100.0,28500.0,8600.0,20600.0,900.0,500.0,44200.0,0.0
2024-01-26,498411590.0,141234500.0,351290900.0,138146500.0,270593341.0,65914800.0,47500,217600.0,1000.0,100.0,19900.0,28800.0,9100.0,91200.0,16200.0,100.0,600.0,0.0
2024-01-29,553048009.0,150513100.0,383088400.0,140922600.0,269655242.0,72571300.0,130600,429800.0,28300.0,300.0,21200.0,53200.0,11100.0,34400.0,11400.0,6300.0,200.0,0.0
2024-01-30,564884075.0,153224500.0,383183700.0,142632700.0,262626608.0,89716600.0,224100,1039600.0,26600.0,300.0,21700.0,50400.0,3900.0,25800.0,3600.0,3700.0,1000.0,10000.0
2024-01-31,1022802392.0,389450500.0,754387300.0,391781000.0,600770796.0,144275200.0,308600,474500.0,33800.0,300.0,41400.0,316800.0,13400.0,82600.0,4300.0,1800.0,39900.0,100.0
2024-02-01,578849904.0,158506400.0,386218100.0,142669700.0,275203572.0,92731500.0,1344500,2390300.0,8100.0,2400.0,5800.0,187200.0,13900.0,68400.0,25600.0,3700.0,4300.0,0.0
2024-02-02,790984878.0,219967200.0,544497200.0,213756000.0,401332173.0,127518600.0,1957500,446300.0,20800.0,2500.0,42500.0,183700.0,5800.0,88800.0,22400.0,5300.0,600.0,0.0
2024-02-05,770273544.0,293637900.0,559906500.0,292059100.0,446547086.0,184855900.0,2098000,1298600.0,74000.0,600.0,34200.0,132800.0,10700.0,52600.0,8400.0,100.0,100.0,300.0
2024-02-06,566436566.0,157842500.0,386168700.0,150564800.0,313154432.0,85514700.0,106200,771600.0,32500.0,1400.0,36600.0,642800.0,10800.0,49000.0,50300.0,6200.0,1800.0,0.0
2024-02-07,664986436.0,201300500.0,484336000.0,236113300.0,371736447.0,131794800.0,203200,549100.0,14600.0,1300.0,10400.0,183900.0,10000.0,162300.0,14700.0,300.0,4200.0,500.0
2024-02-15,844045884.0,288083200.0,645967000.0,310926300.0,485569130.0,199580300.0,697100,637100.0,24700.0,5700.0,56700.0,830500.0,14300.0,98300.0,37700.0,91500.0,55500.0,3500.0
2024-02-16,784168177.0,209159300.0,557785000.0,208897500.0,385489114.0,109637700.0,743100,1694300.0,54200.0,1500.0,30400.0,304900.0,16300.0,89500.0,26600.0,0.0,3600.0,0.0
2024-02-19,975542615.0,328462300.0,727520000.0,267947500.0,553799799.0,158240700.0,856400,1217900.0,7000.0,700.0,33600.0,594500.0,16500.0,95900.0,18900.0,200.0,53800.0,2000.0
2024-02-20,844129343.0,245238300.0,594587400.0,207190900.0,420464952.0,135105800.0,343700,1173100.0,7200.0,200.0,6600.0,39100.0,5100.0,64600.0,15700.0,800.0,6000.0,100.0
2024-02-21,886454663.0,305486100.0,648911400.0,297146500.0,507210298.0,184658200.0,482300,1282300.0,26200.0,1200.0,37600.0,182700.0,20300.0,87400.0,24700.0,200.0,10700.0,500.0
2024-02-22,795314263.0,237782300.0,531793500.0,210165700.0,390318986.0,124598100.0,234700,1556000.0,8600.0,400.0,8800.0,162900.0,15400.0,135700.0,10900.0,0.0,8800.0,600.0
2024-02-23,1327900592.0,466156400.0,988549300.0,470247400.0,757249343.0,309547800.0,982400,2808400.0,92800.0,1100.0,44600.0,1207700.0,22300.0,126900.0,31100.0,100.0,33600.0,5000.0
2024-02-26,835056292.0,249865000.0,590904800.0,256578100.0,441953965.0,133758600.0,244800,2307900.0,28400.0,700.0,19600.0,425400.0,5900.0,223100.0,18500.0,1000.0,32800.0,800.0
2024-02-27,917121918.0,336862200.0,656698700.0,258759100.0,515842763.0,143826900.0,808100,2801700.0,29900.0,2200.0,57200.0,1185800.0,9200.0,160400.0,18500.0,1500.0,2600.0,200.0
2024-02-28,899854141.0,296530800.0,646270600.0,257873900.0,507351180.0,170735200.0,1017800,1344600.0,24000.0,100.0,23600.0,897000.0,29900.0,206700.0,7600.0,0.0,23100.0,300.0
2024-02-29,1013310290.0,337861300.0,745009600.0,308466800.0,583365020.0,202164100.0,1324600,5010500.0,41000.0,1600.0,36400.0,1025400.0,11600.0,126300.0,16500.0,53100.0,1200.0,4700.0
2024-03-01,890957132.0,256480900.0,639411000.0,250128900.0,495084366.0,147012000.0,198800,7121500.0,57300.0,500.0,24100.0,227900.0,12900.0,142400.0,2200.0,400.0,21100.0,4100.0
2024-03-04,1061173083.0,288441200.0,781444900.0,261960400.0,587764321.0,189394600.0,313700,4386800.0,71000.0,2300.0,17700.0,123000.0,15200.0,151300.0,7400.0,600.0,17800.0,200.0
2024-03-05,928338044.0,253289000.0,628306800.0,212008800.0,444877499.0,135553100.0,284900,10633900.0,57700.0,4700.0,8800.0,740000.0,44200.0,103300.0,14000.0,10000.0,32700.0,4500.0
2024-03-06,1001619114.0,290731600.0,674414200.0,255897500.0,527297447.0,154993200.0,143400,2447100.0,43800.0,3400.0,9400.0,247300.0,21600.0,69500.0,23600.0,5800.0,12200.0,100.0
2024-03-07,948002902.0,249306600.0,668677200.0,243462800.0,537036372.0,123183300.0,186500,6149700.0,78200.0,4500.0,21200.0,476900.0,13300.0,205700.0,23200.0,100.0,17100.0,100.0
2024-03-08,1308854690.0,420634800.0,972232000.0,420237400.0,749541493.0,259790600.0,650100,1571400.0,45200.0,700.0,26700.0,331600.0,7700.0,198400.0,17200.0,600.0,41600.0,0.0
2024-03-11,923140440.0,284546400.0,667326800.0,262436900.0,503109539.0,160530000.0,1138600,1768700.0,21000.0,400.0,53300.0,885600.0,17400.0,173300.0,5800.0,6800.0,22200.0,0.0
2024-03-12,792539529.0,231977300.0,573333600.0,202308200.0,410713216.0,126145800.0,265000,308300.0,23000.0,3800.0,16600.0,755500.0,20000.0,155700.0,7100.0,0.0,4000.0,100.0
2024-03-13,890646898.0,228301800.0,627819400.0,225905000.0,473829368.0,117429200.0,208300,984500.0,52400.0,3400.0,8400.0,64300.0,18100.0,129600.0,42700.0,1800.0,69700.0,600.0
2024-03-14,1021714388.0,258713500.0,739816200.0,230092500.0,579030942.0,120187300.0,176000,477600.0,18300.0,100.0,28300.0,166500.0,6000.0,82400.0,8800.0,100.0,18900.0,3100.0
2024-03-15,1009198954.0,260712400.0,755613700.0,250062400.0,568097717.0,130485800.0,165700,1271600.0,47300.0,400.0,16700.0,1376900.0,16100.0,121200.0,41100.0,100.0,7200.0,0.0
2024-03-18,1617000650.0,407030100.0,1185935900.0,376572000.0,852515419.0,219287400.0,1028800,4100900.0,67100.0,8700.0,97100.0,1245700.0,41400.0,299400.0,28500.0,700.0,52200.0,10100.0
2024-03-19,782801566.0,197178600.0,598606000.0,174283300.0,416378504.0,109656300.0,1077100,5096100.0,15000.0,1500.0,7200.0,179300.0,21100.0,87200.0,32700.0,100.0,2400.0,100.0
2024-03-20,859406858.0,295411500.0,649950600.0,279614300.0,487923959.0,201640000.0,495400,13437500.0,58700.0,4000.0,707500.0,188400.0,14500.0,161600.0,7300.0,300.0,71300.0,100.0
2024-03-21,1135690750.0,273244300.0,857622800.0,307842300.0,659026170.0,167484200.0,864600,472700.0,13300.0,2900.0,28800.0,523200.0,24100.0,100600.0,66300.0,200.0,36800.0,46900.0
2024-03-22,1181266733.0,345954600.0,901552600.0,335455600.0,683216751.0,194887700.0,602200,2771600.0,39000.0,1200.0,17100.0,612300.0,22000.0,115800.0,7300.0,50400.0,61500.0,19600.0
2024-03-25,1099357900.0,269840100.0,775286000.0,304723800.0,592761655.0,147782400.0,394500,801700.0,75400.0,2700.0,643500.0,1092600.0,9100.0,84400.0,8000.0,38400.0,45900.0,37600.0
2024-03-26,858410797.0,210112400.0,615892100.0,266225200.0,462454187.0,130128600.0,396500,1207100.0,36700.0,6200.0,20400.0,213400.0,22500.0,64300.0,5800.0,36900.0,14000.0,18200.0
2024-03-27,803249597.0,188458000.0,544587600.0,183504000.0,399831140.0,98253900.0,101400,3447400.0,12900.0,400.0,504700.0,1083000.0,3700.0,39900.0,12600.0,23600.0,57500.0,100.0
2024-03-28,888387914.0,274146200.0,633082200.0,277480800.0,479471831.0,148171300.0,1326700,663700.0,22400.0,300.0,30400.0,916800.0,8900.0,56500.0,5500.0,300.0,62600.0,300.0
2024-03-29,790542597.0,217257200.0,542076600.0,215182700.0,401130295.0,112329400.0,175700,1357900.0,8200.0,14000.0,7900.0,190900.0,6600.0,194900.0,21700.0,71700.0,31200.0,0.0
2024-04-01,899388445.0,227979100.0,596355700.0,219158400.0,456430687.0,116986500.0,456400,2346700.0,77200.0,10400.0,29000.0,537400.0,182400.0,209100.0,23300.0,53000.0,31600.0,200.0
2024-04-02,1031022100.0,365454800.0,763993100.0,333461500.0,597768025.0,154796500.0,7165000,1627900.0,47100.0,0.0,33400.0,830400.0,175700.0,122900.0,84700.0,104900.0,62500.0,100.0
2024-04-03,995560394.0,257477200.0,716577300.0,236301400.0,508511014.0,147585000.0,2335900,2171500.0,40200.0,3200.0,31400.0,93800.0,64700.0,242100.0,69500.0,162600.0,35400.0,0.0
2024-04-04,921606498.0,259163100.0,644818000.0,220172900.0,466486175.0,133009300.0,708700,1309200.0,94800.0,1600.0,13300.0,535800.0,12600.0,93300.0,92100.0,128100.0,32700.0,0.0
2024-04-05,1034844955.0,258243600.0,673824100.0,229349200.0,479599533.0,131985700.0,317600,625200.0,39000.0,1000.0,20500.0,471900.0,25000.0,176500.0,600.0,2900.0,16400.0,100.0
2024-04-08,790344900.0,222161900.0,531711200.0,192001000.0,372542305.0,126253300.0,327900,460800.0,17900.0,1000.0,17200.0,36600.0,21100.0,128900.0,1700.0,51800.0,58900.0,300.0
2024-04-09,648177200.0,173357400.0,431509500.0,153510500.0,315068486.0,98964800.0,119700,2349000.0,32400.0,4600.0,12400.0,466000.0,10800.0,159700.0,46100.0,60400.0,32600.0,400.0
2024-04-10,633149400.0,195638000.0,440111800.0,165581100.0,328970802.0,116890800.0,406800,2530100.0,25300.0,2000.0,27300.0,679300.0,13700.0,70900.0,800.0,17300.0,100000.0,100.0
2024-04-11,642864295.0,169915300.0,445925100.0,142188300.0,321550741.0,84231000.0,798000,1366400.0,9200.0,1100.0,20100.0,1417400.0,8800.0,51500.0,500.0,1100.0,65700.0,200.0
2024-04-12,696705294.0,248399200.0,497857600.0,234167500.0,408095630.0,147062100.0,170800,2539100.0,17600.0,500.0,13200.0,668600.0,36200.0,82800.0,31300.0,210500.0,51500.0,200.0
2024-04-15,1317882799.0,462542000.0,965391100.0,408046000.0,758861114.0,233424700.0,407000,777500.0,69600.0,3500.0,40600.0,347200.0,30100.0,235600.0,16400.0,800.0,302100.0,300.0
2024-04-16,1214696265.0,353355000.0,885849000.0,317553200.0,645701019.0,196112800.0,1752200,5220400.0,253800.0,800.0,61300.0,805300.0,16900.0,377100.0,54800.0,113000.0,12400.0,0.0
2024-04-17,766171793.0,234126300.0,545514400.0,219143800.0,402895744.0,134066600.0,1470900,9140300.0,384200.0,1100.0,15400.0,143200.0,4400.0,149200.0,5100.0,1000.0,3800.0,100.0
2024-04-19,1024630225.0,299945000.0,740048100.0,283108700.0,561414982.0,157758000.0,656800,1658600.0,148800.0,1100.0,106800.0,641900.0,9000.0,409200.0,16700.0,700.0,35400.0,200.0
2024-04-22,615914281.0,189955700.0,441102500.0,183973800.0,338741248.0,109952500.0,638200,2046200.0,43100.0,500.0,27100.0,536900.0,16500.0,232200.0,4600.0,200.0,4000.0,100.0
2024-04-23,672941708.0,252377900.0,504532700.0,229890500.0,400668584.0,149596000.0,701800,1528300.0,51000.0,600.0,38000.0,309700.0,49900.0,123100.0,16800.0,3400.0,102000.0,200.0
2024-04-24,691468850.0,215454800.0,491508600.0,189908300.0,376049446.0,125622900.0,125000,5013500.0,542100.0,700.0,16000.0,110300.0,5000.0,53200.0,30800.0,100.0,37400.0,100.0
2024-04-25,489117744.0,157693700.0,348875100.0,132774100.0,267015214.0,102133100.0,802900,5262400.0,12700.0,2700.0,14100.0,35800.0,17400.0,39500.0,5500.0,1700.0,20600.0,400.0
2024-04-26,574398097.0,188653000.0,400426700.0,156881400.0,318883844.0,100154300.0,167500,6561100.0,8700.0,200.0,32100.0,249900.0,14300.0,60000.0,13700.0,100.0,26800.0,300.0
2024-05-02,513749523.0,167870100.0,373672600.0,123527100.0,284149733.0,87959800.0,508300,609500.0,10500.0,2500.0,17200.0,27200.0,52900.0,171500.0,65500.0,400.0,13800.0,200.0
2024-05-03,567242736.0,208853900.0,415570200.0,143723400.0,321893339.0,146296100.0,612400,2608800.0,13500.0,1100.0,13100.0,84700.0,113200.0,120300.0,6300.0,3100.0,16200.0,0.0
2024-05-06,666191121.0,205557100.0,487687500.0,168072000.0,365004115.0,95294500.0,216200,543200.0,18500.0,2000.0,13500.0,61100.0,37600.0,155100.0,24400.0,2900.0,20900.0,300.0
2024-05-07,592468763.0,168937400.0,409500400.0,120482000.0,319430595.0,76879600.0,336300,1213500.0,19600.0,4300.0,13900.0,257200.0,23300.0,73600.0,48300.0,2500.0,24100.0,0.0
2024-05-08,819582331.0,253690500.0,563547600.0,204856700.0,496379407.0,103027500.0,1562500,650700.0,19900.0,400.0,7300.0,2118200.0,7400.0,108100.0,13700.0,10100.0,42200.0,0.0
2024-05-09,638825574.0,194297900.0,444245500.0,155048400.0,351079061.0,94116400.0,121600,817800.0,22400.0,100.0,13200.0,38300.0,12600.0,66400.0,10700.0,200.0,600.0,200.0
2024-05-10,593428274.0,165973500.0,409717600.0,122797600.0,316202696.0,84524000.0,86900,854300.0,56600.0,8400.0,14100.0,11000.0,7600.0,60000.0,17600.0,500.0,22900.0,0.0
2024-05-13,636188640.0,163914500.0,410873600.0,134539200.0,293338211.0,86031100.0,228300,470300.0,49500.0,400.0,8400.0,438500.0,15600.0,229400.0,5400.0,600.0,17100.0,200.0
2024-05-14,529128121.0,179472000.0,357077200.0,131789900.0,283274988.0,91236400.0,293600,375300.0,9300.0,700.0,17700.0,14700.0,10000.0,57900.0,14700.0,100.0,300.0,100.0
2024-05-15,759157900.0,225875500.0,513656300.0,175664800.0,413616678.0,96271900.0,594800,513600.0,13400.0,0.0,28600.0,16100.0,79600.0,125200.0,28100.0,1400.0,29500.0,100.0
2024-05-16,808757789.0,303274200.0,609546500.0,265678500.0,491566345.0,179002300.0,1269100,351100.0,30500.0,2000.0,53000.0,146500.0,30600.0,165600.0,25700.0,1600.0,59000.0,300.0
2024-05-17,830835383.0,269818400.0,621203600.0,219806100.0,434518410.0,104422400.0,552700,2248800.0,10200.0,100.0,8700.0,453300.0,14000.0,34300.0,11600.0,100.0,3800.0,300.0
2024-05-20,957648129.0,289210100.0,707023000.0,248824400.0,487129196.0,131956000.0,275100,1641800.0,174100.0,900.0,17900.0,107200.0,36000.0,88500.0,22500.0,1300.0,26400.0,300.0
2024-05-21,840127935.0,232801200.0,580044400.0,204307200.0,415922020.0,117912100.0,327400,1460200.0,19300.0,9700.0,10500.0,39600.0,8700.0,51600.0,23600.0,500.0,10700.0,100.0
2024-05-22,987225260.0,288981400.0,708074100.0,236539500.0,526685903.0,133421600.0,704300,4199200.0,53000.0,600.0,9900.0,501500.0,18800.0,56800.0,13000.0,100.0,33200.0,100.0
2024-05-23,833706141.0,229219400.0,595832200.0,184292600.0,418002863.0,86111700.0,840400,2817500.0,7700.0,9600.0,20600.0,25900.0,29500.0,79700.0,33800.0,400.0,26500.0,400.0
2024-05-24,1244819730.0,397140200.0,911614600.0,342705700.0,687290255.0,212585800.0,1205500,2211500.0,77700.0,1900.0,8200.0,868500.0,15600.0,234300.0,3800.0,300.0,101800.0,0.0
2024-05-27,598633423.0,194006100.0,435763700.0,137942700.0,319677511.0,70774600.0,152900,704700.0,26900.0,5400.0,8700.0,163300.0,26000.0,105700.0,6700.0,1600.0,26500.0,52900.0
2024-05-28,744093359.0,214394700.0,527847700.0,190425200.0,376143553.0,100740100.0,445900,1230500.0,33000.0,18500.0,16200.0,1504100.0,10700.0,128400.0,32800.0,500.0,2300.0,100.0
2024-05-29,967107344.0,247205200.0,670112500.0,214089200.0,439261357.0,110812200.0,1081300,1526000.0,9300.0,5800.0,12600.0,1502200.0,6400.0,149400.0,10600.0,36600.0,17700.0,100.0
2024-05-30,958527286.0,282946700.0,657354800.0,216474300.0,476668238.0,126900900.0,1398200,509400.0,14100.0,100.0,11900.0,1074500.0,15400.0,126400.0,8200.0,600.0,3000.0,600.0
2024-05-31,617744426.0,164194300.0,398921800.0,131301400.0,276491592.0,76537000.0,728100,367000.0,23600.0,2000.0,4900.0,256200.0,6400.0,57000.0,18100.0,500.0,19100.0,52700.0
2024-06-03,930986400.0,282230000.0,664236000.0,226408300.0,489300618.0,152360700.0,872300,1518500.0,30000.0,6400.0,16400.0,802100.0,52400.0,119400.0,19900.0,100.0,15000.0,200.0
2024-06-04,785852881.0,233738800.0,561714200.0,159952500.0,397061222.0,90991800.0,696600,1977100.0,9300.0,3800.0,114100.0,1496300.0,5200.0,92600.0,7800.0,2000.0,1200.0,0.0
2024-06-05,810151817.0,243458000.0,570867400.0,174483500.0,395138172.0,109634800.0,1102800,2421300.0,49100.0,5500.0,61600.0,858700.0,34100.0,193200.0,8000.0,2400.0,52700.0,200.0
2024-06-06,797930139.0,270557500.0,554525100.0,228816000.0,416465785.0,104215400.0,504800,1706200.0,26200.0,2500.0,9300.0,1038600.0,4200.0,47100.0,37300.0,100.0,2800.0,0.0
2024-06-07,604684619.0,164082200.0,387331600.0,126736600.0,282432968.0,82098100.0,388800,1337900.0,31600.0,1400.0,5300.0,594000.0,34200.0,51700.0,5700.0,700.0,2100.0,100.0
2024-06-10,778969124.0,223704700.0,509879600.0,179108200.0,358903081.0,106021700.0,602500,994500.0,162300.0,500.0,8400.0,1119800.0,18600.0,99600.0,15300.0,100.0,4000.0,0.0
2024-06-11,859300069.0,276893700.0,596076200.0,212406000.0,458857757.0,129820800.0,137800,2831200.0,41900.0,19000.0,13000.0,750200.0,19400.0,89800.0,15500.0,300.0,16800.0,100.0
2024-06-12,769899483.0,297017400.0,566076600.0,248100100.0,436156328.0,177955700.0,610200,2533300.0,74600.0,17200.0,27500.0,891300.0,32400.0,183400.0,25100.0,300.0,115400.0,300.0
2024-06-13,829277993.0,356738000.0,633322900.0,308090600.0,511607428.0,220573800.0,837800,1264100.0,35200.0,13200.0,48000.0,1261000.0,39600.0,80500.0,20800.0,1100.0,54200.0,100.0
2024-06-14,1009516769.0,313171700.0,727420400.0,257562700.0,528273954.0,152837000.0,961200,1161900.0,8900.0,2200.0,37000.0,2468600.0,19400.0,86700.0,17000.0,20200.0,25700.0,100.0
2024-06-17,779670600.0,256110100.0,571567800.0,201259500.0,428765412.0,124212000.0,342600,1881300.0,35000.0,900.0,47900.0,565800.0,37000.0,185200.0,16300.0,1100.0,26700.0,800.0
2024-06-18,633180730.0,225992100.0,457667700.0,174583200.0,361155996.0,115394000.0,287500,1102500.0,39900.0,2900.0,26800.0,125100.0,20900.0,126600.0,19900.0,100.0,31700.0,0.0
2024-06-19,767813021.0,265001700.0,570040900.0,210800900.0,423163690.0,149598800.0,1503300,3455400.0,37000.0,1200.0,14300.0,965400.0,26900.0,142100.0,7300.0,100.0,33700.0,0.0
